obsDate;name;openValue;closeValue;higherValue;lowerValue;volume;marketType;currency
07/05/2017;XRP;0,102;0,142;0,148;0,099;249028992,000;0;1
06/05/2017;BTC;1556,810;1578,800;1578,800;1542,500;582529984,000;0;1
06/05/2017;ETH;94,912;97,813;97,876;90,950;151462000,000;0;1
06/05/2017;Microsoft;71,970;72,280;72,890;71,810;33303010,000;1;1
06/05/2017;XRP;0,093;0,102;0,106;0,093;88394200,000;0;1
05/05/2017;Apple;36,690;37,240;37,245;36,690;109019400,000;1;1
05/05/2017;BTC;1540,870;1555,450;1618,030;1530,310;946035968,000;0;1
05/05/2017;ETH;96,735;94,398;103,233;92,220;331928000,000;0;1
05/05/2017;Facebook;151,450;150,240;151,630;149,790;17104730,000;1;1
05/05/2017;Google;956,720;950,280;958,440;948,099;1614381,000;1;1
05/05/2017;Microsoft;68,900;69,000;69,030;68,485;19037540,000;1;1
05/05/2017;Tesla;59,600;61,670;61,710;59,360;40587245,000;1;1
05/05/2017;XRP;0,080;0,094;0,107;0,079;184430000,000;0;1
04/05/2017;Apple;36,630;36,633;36,785;36,453;93383880,000;1;1
04/05/2017;BTC;1490,720;1537,670;1608,910;1490,720;933548992,000;0;1
04/05/2017;ETH;79,720;96,981;97,562;79,431;366847008,000;0;1
04/05/2017;Facebook;150,170;150,850;151,520;148,720;36185180,000;1;1
04/05/2017;Google;950,290;954,720;959,140;947,370;1937977,000;1;1
04/05/2017;Microsoft;66,300;65,560;66,350;65,444;21418530,000;1;1
04/05/2017;Tesla;61,487;59,092;61,554;58,152;70679950,000;1;1
04/05/2017;XRP;0,061;0,079;0,085;0,059;153374000,000;0;1
03/05/2017;Apple;36,398;36,765;36,873;36,068;182318960,000;1;1
03/05/2017;BTC;1453,780;1490,090;1492,770;1447,490;583795968,000;0;1
03/05/2017;ETH;77,254;79,718;80,095;75,763;141922000,000;0;1
03/05/2017;Facebook;153,600;151,800;153,600;151,340;28301550,000;1;1
03/05/2017;Google;936,050;948,450;950,200;935,210;1820150,000;1;1
03/05/2017;Tesla;63,534;62,204;64,306;62,090;34396295,000;1;1
03/05/2017;XRP;0,054;0,060;0,061;0,052;42869000,000;0;1
02/05/2017;Apple;36,885;36,878;37,023;36,710;176731720,000;1;1
02/05/2017;BTC;1421,030;1452,820;1473,900;1415,690;477337984,000;0;1
02/05/2017;ETH;76,653;77,264;79,353;74,377;193772992,000;0;1
02/05/2017;Facebook;153,340;152,780;153,440;151,660;21617190,000;1;1
02/05/2017;Google;933,270;937,090;942,985;931,000;1749432,000;1;1
02/05/2017;Tesla;64,800;63,778;65,532;63,312;26582755,000;1;1
02/05/2017;XRP;0,055;0,054;0,056;0,051;33814700,000;0;1
01/05/2017;Apple;36,275;36,645;36,800;36,240;133993080,000;1;1
01/05/2017;BTC;1348,300;1421,600;1434,320;1348,300;713624000,000;0;1
01/05/2017;ETH;79,322;76,297;82,524;73,087;376841984,000;0;1
01/05/2017;Facebook;151,740;152,460;152,570;151,420;25170200,000;1;1
01/05/2017;Google;924,150;932,820;935,820;920,800;2325611,000;1;1
01/05/2017;Tesla;62,976;64,566;65,450;62,962;44099440,000;1;1
01/05/2017;XRP;0,052;0,055;0,058;0,049;61730100,000;0;1
30/04/2017;BTC;1321,870;1347,890;1347,910;1314,920;413115008,000;0;1
30/04/2017;ETH;68,541;79,021;79,021;68,348;229944992,000;0;1
30/04/2017;XRP;0,053;0,052;0,055;0,050;41974200,000;0;1
29/04/2017;BTC;1317,840;1321,790;1327,200;1315,210;422705984,000;0;1
29/04/2017;ETH;71,390;68,377;71,905;66,779;165448000,000;0;1
29/04/2017;XRP;0,045;0,053;0,058;0,045;114359000,000;0;1
28/04/2017;Apple;36,023;35,913;36,075;35,818;83133840,000;1;1
28/04/2017;BTC;1317,740;1316,480;1331,280;1292,370;527488992,000;0;1
28/04/2017;ETH;62,227;70,159;70,846;62,133;346545984,000;0;1
28/04/2017;Facebook;149,500;150,250;151,530;149,070;30607510,000;1;1
28/04/2017;Google;929,000;924,520;935,900;923,220;3804599,000;1;1
28/04/2017;Microsoft;68,910;68,460;69,140;67,690;39431920,000;1;1
28/04/2017;Tesla;61,966;62,814;62,960;61,600;22483295,000;1;1
28/04/2017;XRP;0,035;0,044;0,045;0,035;81121600,000;0;1
27/04/2017;Apple;35,981;35,948;36,040;35,828;56794640,000;1;1
27/04/2017;BTC;1281,880;1317,730;1319,700;1281,300;449196992,000;0;1
27/04/2017;ETH;52,806;62,168;62,168;52,289;246775008,000;0;1
27/04/2017;Facebook;146,670;147,700;147,750;146,140;11072600,000;1;1
27/04/2017;Google;890,000;891,440;893,377;887,180;2306341,000;1;1
27/04/2017;Microsoft;68,150;68,270;68,380;67,580;34301810,000;1;1
27/04/2017;Tesla;62,338;61,726;62,618;61,500;17313315,000;1;1
27/04/2017;XRP;0,033;0,035;0,035;0,032;16661600,000;0;1
26/04/2017;Apple;36,118;35,920;36,150;35,844;79992200,000;1;1
26/04/2017;BTC;1265,990;1281,080;1294,830;1265,930;329631008,000;0;1
26/04/2017;ETH;49,909;52,720;53,437;49,909;104884000,000;0;1
26/04/2017;Facebook;147,090;146,560;147,590;146,090;12388100,000;1;1
26/04/2017;Google;891,390;889,140;892,990;885,150;1319855,000;1;1
26/04/2017;Microsoft;68,080;67,830;68,310;67,620;26132990,000;1;1
26/04/2017;Tesla;62,474;62,034;62,900;61,800;23415655,000;1;1
26/04/2017;XRP;0,032;0,033;0,034;0,032;11921700,000;0;1
25/04/2017;Apple;35,978;36,133;36,225;35,968;73302880,000;1;1
25/04/2017;BTC;1250,450;1265,490;1267,580;1249,970;242556000,000;0;1
25/04/2017;ETH;50,075;49,891;50,304;49,807;38264600,000;0;1
25/04/2017;Facebook;145,790;146,490;147,150;145,790;17718030,000;1;1
25/04/2017;Google;882,260;888,840;892,250;879,280;2031687,000;1;1
25/04/2017;Microsoft;67,900;67,920;68,040;67,600;30186690,000;1;1
25/04/2017;Tesla;61,600;62,758;62,796;61,172;33670810,000;1;1
25/04/2017;XRP;0,031;0,032;0,034;0,031;13469200,000;0;1
24/04/2017;Apple;35,875;35,910;35,988;35,795;68470840,000;1;1
24/04/2017;BTC;1209,630;1250,150;1250,940;1209,630;235806000,000;0;1
24/04/2017;ETH;48,867;50,032;50,181;48,867;55580600,000;0;1
24/04/2017;Facebook;144,960;145,470;145,674;144,340;14397480,000;1;1
24/04/2017;Google;868,440;878,930;879,960;866,110;1691946,000;1;1
24/04/2017;Microsoft;67,480;67,530;67,660;67,100;29721350,000;1;1
24/04/2017;Tesla;61,844;61,606;62,110;61,204;25388855,000;1;1
24/04/2017;XRP;0,031;0,031;0,031;0,031;6333250,000;0;1
23/04/2017;BTC;1231,920;1207,210;1232,200;1203,940;258951008,000;0;1
23/04/2017;ETH;48,592;48,489;48,886;48,168;36234000,000;0;1
23/04/2017;XRP;0,032;0,031;0,032;0,031;4976320,000;0;1
22/04/2017;BTC;1222,710;1231,710;1235,560;1208,470;249320000,000;0;1
22/04/2017;ETH;48,182;48,553;48,742;48,173;37357600,000;0;1
22/04/2017;XRP;0,033;0,032;0,033;0,031;9020550,000;0;1
21/04/2017;Apple;35,610;35,568;35,670;35,463;69163600,000;1;1
21/04/2017;BTC;1229,420;1222,050;1235,940;1215,560;272167008,000;0;1
21/04/2017;ETH;49,643;48,224;49,662;48,140;45048300,000;0;1
21/04/2017;Facebook;143,900;143,680;144,170;142,270;12172640,000;1;1
21/04/2017;Google;860,620;858,950;862,440;857,730;1171407,000;1;1
21/04/2017;Microsoft;65,670;66,400;66,700;65,450;32507090,000;1;1
21/04/2017;Tesla;60,400;61,120;61,280;60,084;22509790,000;1;1
21/04/2017;XRP;0,030;0,033;0,034;0,029;28245700,000;0;1
20/04/2017;Apple;35,305;35,610;35,730;35,290;93176160,000;1;1
20/04/2017;BTC;1211,080;1229,080;1240,790;1208,410;315108000,000;0;1
20/04/2017;ETH;48,132;49,672;49,989;48,132;79600896,000;0;1
20/04/2017;Facebook;142,950;143,800;144,250;142,689;15948700,000;1;1
20/04/2017;Google;859,740;860,080;863,930;857,500;1187137,000;1;1
20/04/2017;Microsoft;65,460;65,500;65,750;65,140;22298340,000;1;1
20/04/2017;Tesla;61,302;60,502;61,830;60,046;30729805,000;1;1
20/04/2017;XRP;0,030;0,030;0,031;0,027;25650400,000;0;1
19/04/2017;Apple;35,470;35,170;35,500;35,113;69208640,000;1;1
19/04/2017;BTC;1212,130;1210,290;1215,510;1205,080;288060992,000;0;1
19/04/2017;ETH;50,729;48,305;50,948;47,261;76281000,000;0;1
19/04/2017;Facebook;141,350;142,270;143,040;141,270;15544500,000;1;1
19/04/2017;Google;857,385;856,510;860,200;853,528;1078820,000;1;1
19/04/2017;Microsoft;65,650;65,040;65,750;64,890;26983430,000;1;1
19/04/2017;Tesla;60,492;61,104;61,324;60,422;19455725,000;1;1
19/04/2017;XRP;0,033;0,030;0,033;0,030;13265600,000;0;1
18/04/2017;Apple;35,353;35,300;35,510;35,278;58705680,000;1;1
18/04/2017;BTC;1193,770;1211,670;1217,570;1193,770;270524000,000;0;1
18/04/2017;ETH;48,319;50,708;51,030;48,297;78748496,000;0;1
18/04/2017;Facebook;141,270;140,960;141,905;140,610;14795020,000;1;1
18/04/2017;Google;852,540;853,990;857,390;851,250;935216,000;1;1
18/04/2017;Microsoft;65,330;65,390;65,710;65,160;15145300,000;1;1
18/04/2017;Tesla;59,940;60,050;60,168;59,580;15171125,000;1;1
18/04/2017;XRP;0,034;0,033;0,034;0,033;8970210,000;0;1
17/04/2017;Apple;35,370;35,458;35,470;35,218;66116520,000;1;1
17/04/2017;BTC;1183,250;1193,910;1194,900;1172,650;253206000,000;0;1
17/04/2017;ETH;48,660;48,305;48,745;48,052;44013300,000;0;1
17/04/2017;Facebook;139,760;141,420;141,550;139,750;11488510,000;1;1
17/04/2017;Google;841,380;855,130;855,640;841,030;1046754,000;1;1
17/04/2017;Microsoft;65,040;65,480;65,490;65,010;16664820,000;1;1
17/04/2017;Tesla;60,540;60,288;60,800;59,736;20640335,000;1;1
17/04/2017;XRP;0,033;0,034;0,034;0,033;7933260,000;0;1
16/04/2017;BTC;1172,610;1182,940;1187,220;1172,610;183231008,000;0;1
16/04/2017;ETH;49,038;48,718;49,143;48,187;31343800,000;0;1
16/04/2017;XRP;0,034;0,033;0,034;0,033;5980280,000;0;1
15/04/2017;BTC;1167,300;1172,520;1188,000;1164,960;203559008,000;0;1
15/04/2017;ETH;47,654;49,102;49,570;47,175;66207800,000;0;1
15/04/2017;XRP;0,034;0,034;0,034;0,033;4972610,000;0;1
14/04/2017;BTC;1170,330;1167,540;1190,800;1159,790;254827008,000;0;1
14/04/2017;ETH;49,971;47,574;50,050;46,763;91674400,000;0;1
14/04/2017;XRP;0,034;0,034;0,035;0,033;8869300,000;0;1
13/04/2017;Apple;35,478;35,263;35,595;35,263;71102040,000;1;1
13/04/2017;BTC;1201,020;1169,280;1205,890;1156,440;351968992,000;0;1
13/04/2017;ETH;46,311;50,219;50,914;46,311;157200000,000;0;1
13/04/2017;Facebook;139,620;139,390;140,580;139,330;10939950,000;1;1
13/04/2017;Google;841,040;840,180;843,730;837,850;1071248,000;1;1
13/04/2017;Microsoft;65,290;64,950;65,860;64,950;17875510,000;1;1
13/04/2017;Tesla;59,340;60,800;61,478;59,060;46378410,000;1;1
13/04/2017;XRP;0,034;0,034;0,036;0,033;15872400,000;0;1
12/04/2017;Apple;35,400;35,450;35,538;35,253;81281680,000;1;1
12/04/2017;BTC;1204,810;1200,370;1207,140;1196,760;288702016,000;0;1
12/04/2017;ETH;43,463;46,287;47,232;43,110;88045696,000;0;1
12/04/2017;Facebook;139,720;139,580;140,400;139,440;11600930,000;1;1
12/04/2017;Google;838,460;841,460;843,720;837,590;1135641,000;1;1
12/04/2017;Microsoft;84,420;81,080;84,430;80,700;39084990,000;1;1
12/04/2017;Tesla;61,268;59,368;61,690;59,264;30218240,000;1;1
12/04/2017;XRP;0,033;0,034;0,035;0,032;13437000,000;0;1
11/04/2017;Apple;35,735;35,408;35,838;35,015;121366080,000;1;1
11/04/2017;BTC;1187,460;1205,010;1208,070;1187,460;216182000,000;0;1
11/04/2017;ETH;43,501;43,407;44,253;43,300;38303300,000;0;1
11/04/2017;Facebook;140,800;139,920;141,030;138,810;16627940,000;1;1
11/04/2017;Google;841,700;839,880;844,630;834,600;973875,000;1;1
11/04/2017;Tesla;62,676;61,742;62,694;61,100;28590265,000;1;1
11/04/2017;XRP;0,034;0,033;0,035;0,032;11301000,000;0;1
10/04/2017;Apple;35,900;35,793;35,970;35,725;75618720,000;1;1
10/04/2017;BTC;1187,300;1187,130;1190,340;1179,040;215883008,000;0;1
10/04/2017;ETH;43,278;43,435;44,136;42,415;44061500,000;0;1
10/04/2017;Facebook;141,000;141,040;141,430;140,630;9033921,000;1;1
10/04/2017;Google;841,540;841,700;846,737;840,790;1045369,000;1;1
10/04/2017;Microsoft;74,000;74,690;74,720;73,710;13295060,000;1;1
10/04/2017;Tesla;61,830;62,478;62,746;61,742;38268115,000;1;1
10/04/2017;XRP;0,034;0,034;0,035;0,033;12012700,000;0;1
09/04/2017;BTC;1176,570;1187,870;1197,210;1171,860;242343008,000;0;1
09/04/2017;ETH;44,280;43,267;44,491;42,893;55143000,000;0;1
09/04/2017;XRP;0,036;0,034;0,036;0,032;15695600,000;0;1
08/04/2017;BTC;1172,650;1175,950;1184,980;1162,580;209312000,000;0;1
08/04/2017;ETH;41,798;44,307;45,205;41,731;74138800,000;0;1
08/04/2017;Microsoft;72,400;72,680;73,040;72,240;22578340,000;1;1
08/04/2017;XRP;0,036;0,036;0,037;0,035;14782600,000;0;1
07/04/2017;Apple;35,933;35,835;36,045;35,818;66634640,000;1;1
07/04/2017;BTC;1178,940;1176,900;1186,580;1163,390;317022016,000;0;1
07/04/2017;ETH;42,865;42,163;44,037;41,646;81474704,000;0;1
07/04/2017;Facebook;141,200;140,780;141,550;140,240;11811450,000;1;1
07/04/2017;Google;845,000;842,100;845,880;837,300;1110404,000;1;1
07/04/2017;Tesla;59,500;60,508;60,538;59,430;22833160,000;1;1
07/04/2017;XRP;0,033;0,036;0,037;0,031;36825000,000;0;1
06/04/2017;Apple;36,073;35,915;36,130;35,863;84524160,000;1;1
06/04/2017;BTC;1125,810;1182,680;1188,370;1125,810;511222016,000;0;1
06/04/2017;ETH;45,221;43,242;45,642;40,901;147120000,000;0;1
06/04/2017;Facebook;142,110;141,170;142,220;140,910;15089610,000;1;1
06/04/2017;Google;849,500;845,095;853,590;844,000;1530251,000;1;1
06/04/2017;Tesla;59,376;59,740;60,388;58,820;27588655,000;1;1
06/04/2017;XRP;0,036;0,033;0,037;0,029;48264600,000;0;1
05/04/2017;Apple;36,055;36,005;36,365;35,953;110598000,000;1;1
05/04/2017;BTC;1134,140;1124,780;1135,090;1113,630;414784000,000;0;1
05/04/2017;ETH;44,661;45,304;47,843;44,538;119733000,000;0;1
05/04/2017;Facebook;142,260;141,850;143,440;141,290;17132150,000;1;1
05/04/2017;Google;854,710;848,910;860,590;847,520;1851632,000;1;1
05/04/2017;Microsoft;69,030;68,810;69,080;68,640;21684030,000;1;1
05/04/2017;Tesla;60,408;59,000;60,976;58,840;39292825,000;1;1
05/04/2017;XRP;0,037;0,036;0,040;0,035;42360300,000;0;1
04/04/2017;Apple;35,813;36,193;36,223;35,793;79461200,000;1;1
04/04/2017;BTC;1145,520;1133,250;1156,440;1120,520;436310016,000;0;1
04/04/2017;ETH;43,922;44,642;45,740;41,722;157568000,000;0;1
04/04/2017;Facebook;141,860;141,730;142,090;141,270;11934110,000;1;1
04/04/2017;Google;848,000;852,570;853,000;847,505;1346500,000;1;1
04/04/2017;Microsoft;65,390;65,730;65,810;65,280;12988620,000;1;1
04/04/2017;Tesla;59,378;60,740;60,962;58,906;50541150,000;1;1
04/04/2017;XRP;0,033;0,037;0,041;0,028;78538096,000;0;1
03/04/2017;Apple;35,928;35,925;36,030;35,763;79880160,000;1;1
03/04/2017;BTC;1102,950;1143,810;1151,740;1102,950;580444032,000;0;1
03/04/2017;ETH;48,821;44,356;48,821;43,410;190512992,000;0;1
03/04/2017;Facebook;141,930;142,280;142,470;140,820;13552550,000;1;1
03/04/2017;Google;848,750;856,750;859,000;847,530;1968062,000;1;1
03/04/2017;Tesla;57,380;59,704;59,800;56,916;69324250,000;1;1
03/04/2017;XRP;0,060;0,033;0,062;0,027;155550000,000;0;1
02/04/2017;BTC;1080,610;1102,170;1107,590;1075,450;514187008,000;0;1
02/04/2017;ETH;50,738;48,749;51,275;45,426;134604000,000;0;1
02/04/2017;XRP;0,022;0,061;0,071;0,022;230622000,000;0;1
01/04/2017;BTC;1071,710;1080,500;1091,720;1061,090;289633984,000;0;1
01/04/2017;ETH;50,034;50,700;51,928;48,875;92461904,000;0;1
01/04/2017;XRP;0,022;0,022;0,023;0,020;30657700,000;0;1
31/03/2017;Apple;35,930;35,915;36,068;35,753;78305920,000;1;1
31/03/2017;BTC;1026,640;1071,790;1074,920;1026,640;447287008,000;0;1
31/03/2017;ETH;51,754;50,037;51,768;47,380;151416000,000;0;1
31/03/2017;Facebook;142,310;142,050;142,630;141,890;11366390,000;1;1
31/03/2017;Google;846,830;847,800;849,560;845,245;1440202,000;1;1
31/03/2017;Microsoft;65,650;65,860;66,190;65,450;21037270,000;1;1
31/03/2017;Tesla;55,746;55,660;55,936;55,264;16468490,000;1;1
31/03/2017;XRP;0,013;0,021;0,022;0,013;72699400,000;0;1
30/03/2017;Apple;36,048;35,983;36,125;35,875;84756000,000;1;1
30/03/2017;BTC;1042,210;1026,430;1049,290;1020,040;352968992,000;0;1
30/03/2017;ETH;53,125;52,206;53,314;51,867;86885696,000;0;1
30/03/2017;Facebook;142,400;142,410;142,950;141,850;12393610,000;1;1
30/03/2017;Google;851,980;849,480;852,000;846,770;948489,000;1;1
30/03/2017;Microsoft;65,420;65,710;65,980;65,360;15109580,000;1;1
30/03/2017;Tesla;55,608;55,584;56,400;55,442;20707185,000;1;1
30/03/2017;XRP;0,010;0,013;0,014;0,010;19821800,000;0;1
29/03/2017;Apple;35,920;36,030;36,123;35,798;116696160,000;1;1
29/03/2017;BTC;1046,080;1039,970;1055,130;1015,880;298457984,000;0;1
29/03/2017;ETH;50,569;53,126;53,869;50,549;144998000,000;0;1
29/03/2017;Facebook;141,990;142,650;142,860;141,430;16504590,000;1;1
29/03/2017;Google;842,750;849,870;851,585;841,380;1456135,000;1;1
29/03/2017;Microsoft;65,120;65,470;65,500;64,948;13613870,000;1;1
29/03/2017;Tesla;55,668;55,476;55,920;55,108;18362630,000;1;1
29/03/2017;XRP;0,010;0,010;0,010;0,010;3344230,000;0;1
28/03/2017;Apple;35,228;35,950;36,010;35,155;133393600,000;1;1
28/03/2017;BTC;1044,580;1047,150;1064,650;1027,730;326332000,000;0;1
28/03/2017;ETH;49,710;50,775;50,956;49,145;97745296,000;0;1
28/03/2017;Facebook;140,360;141,760;141,950;140,010;14660670,000;1;1
28/03/2017;Google;839,690;840,630;845,400;832,265;1517740,000;1;1
28/03/2017;Microsoft;64,960;65,290;65,470;64,650;20066100,000;1;1
28/03/2017;Tesla;55,404;55,490;56,136;55,000;39893325,000;1;1
28/03/2017;XRP;0,010;0,010;0,010;0,009;3111280,000;0;1
27/03/2017;Apple;34,848;35,220;35,305;34,655;94126680,000;1;1
27/03/2017;BTC;972,055;1045,770;1046,400;971,984;372535008,000;0;1
27/03/2017;ETH;51,312;49,667;52,461;48,930;118978000,000;0;1
27/03/2017;Facebook;139,050;140,320;140,650;138,770;12791820,000;1;1
27/03/2017;Google;828,090;838,510;841,380;824,300;1934575,000;1;1
27/03/2017;Microsoft;64,630;65,100;65,220;64,350;18555230,000;1;1
27/03/2017;Tesla;52,120;54,044;54,114;51,950;31106805,000;1;1
27/03/2017;XRP;0,009;0,010;0,010;0,009;6336150,000;0;1
26/03/2017;BTC;974,015;966,725;1007,960;954,186;303668000,000;0;1
26/03/2017;ETH;50,770;50,522;51,803;49,284;106859000,000;0;1
26/03/2017;XRP;0,009;0,010;0,010;0,009;5475230,000;0;1
25/03/2017;BTC;936,540;972,779;975,761;903,713;435803008,000;0;1
25/03/2017;ETH;53,576;51,250;53,576;48,312;223059008,000;0;1
25/03/2017;XRP;0,011;0,009;0,011;0,009;11334900,000;0;1
24/03/2017;Apple;35,375;35,160;35,435;35,088;89420560,000;1;1
24/03/2017;BTC;1038,450;937,520;1040,470;934,358;491038016,000;0;1
24/03/2017;ETH;43,638;53,107;54,145;43,206;297046016,000;0;1
24/03/2017;Facebook;140,080;140,340;141,024;139,760;16636900,000;1;1
24/03/2017;Google;842,000;835,140;844,000;829,100;2102352,000;1;1
24/03/2017;Microsoft;65,120;64,980;65,450;64,760;22616680,000;1;1
24/03/2017;Tesla;51,140;52,632;52,778;51,002;28188340,000;1;1
24/03/2017;XRP;0,011;0,011;0,011;0,009;24493700,000;0;1
23/03/2017;Apple;35,315;35,230;35,396;35,153;81197240,000;1;1
23/03/2017;BTC;1050,050;1038,590;1058,010;1028,930;248540000,000;0;1
23/03/2017;ETH;42,565;43,678;44,755;41,303;100724000,000;0;1
23/03/2017;Facebook;139,480;139,530;140,390;139,090;12992700,000;1;1
23/03/2017;Google;841,390;839,650;841,690;833,000;3285469,000;1;1
23/03/2017;Microsoft;64,940;64,870;65,235;64,765;19267040,000;1;1
23/03/2017;Tesla;51,078;50,956;51,534;50,660;16549220,000;1;1
23/03/2017;XRP;0,007;0,011;0,011;0,007;12315100,000;0;1
22/03/2017;Apple;34,961;35,355;35,400;34,940;103219280,000;1;1
22/03/2017;BTC;1120,650;1049,140;1120,650;1014,210;380840992,000;0;1
22/03/2017;ETH;43,123;42,342;43,519;39,688;113952000,000;0;1
22/03/2017;Facebook;137,930;139,590;139,790;137,600;17020610,000;1;1
22/03/2017;Google;849,480;849,800;855,350;847,000;1361659,000;1;1
22/03/2017;Microsoft;64,120;65,030;65,140;64,120;20635780,000;1;1
22/03/2017;Tesla;50,312;51,002;51,014;50,102;20283675,000;1;1
22/03/2017;XRP;0,007;0,007;0,007;0,007;4652530,000;0;1
21/03/2017;Apple;35,528;34,960;35,700;34,933;157844520,000;1;1
21/03/2017;BTC;1055,360;1120,540;1122,430;1055,360;337391008,000;0;1
21/03/2017;ETH;43,510;43,145;44,262;42,371;91265400,000;0;1
21/03/2017;Facebook;141,150;138,510;142,308;138,400;29855980,000;1;1
21/03/2017;Google;870,060;850,140;873,470;847,687;2531086,000;1;1
21/03/2017;Microsoft;65,190;64,210;65,500;64,130;26607950,000;1;1
21/03/2017;Tesla;52,566;50,136;52,960;50,048;34507775,000;1;1
21/03/2017;XRP;0,007;0,007;0,007;0,007;3021440,000;0;1
20/03/2017;Apple;35,100;35,365;35,375;35,058;85032400,000;1;1
20/03/2017;BTC;1037,240;1054,230;1063,030;1036,680;286529984,000;0;1
20/03/2017;ETH;44,834;43,390;46,229;42,445;154700992,000;0;1
20/03/2017;Facebook;139,710;139,940;140,190;139,250;12002150,000;1;1
20/03/2017;Google;869,480;867,910;870,340;864,665;1528664,000;1;1
20/03/2017;Microsoft;64,910;64,930;65,175;64,720;14273670,000;1;1
20/03/2017;Tesla;52,120;52,384;52,910;51,764;18008080,000;1;1
20/03/2017;XRP;0,007;0,007;0,007;0,007;3423710,000;0;1
19/03/2017;BTC;976,730;1036,740;1069,910;976,730;406648000,000;0;1
19/03/2017;ETH;35,530;44,740;46,996;35,342;239430000,000;0;1
19/03/2017;XRP;0,007;0,007;0,007;0,007;4241970,000;0;1
18/03/2017;BTC;1099,690;973,818;1114,070;957,655;621302016,000;0;1
18/03/2017;ETH;46,874;34,160;46,874;31,702;262180000,000;0;1
18/03/2017;XRP;0,006;0,007;0,007;0,006;7223300,000;0;1
17/03/2017;Apple;35,250;34,998;35,250;34,973;174802280,000;1;1
17/03/2017;BTC;1180,160;1100,230;1180,160;1099,570;706598976,000;0;1
17/03/2017;ETH;45,930;46,828;55,115;38,207;497534016,000;0;1
17/03/2017;Facebook;140,340;139,840;140,340;139,700;20487730,000;1;1
17/03/2017;Google;873,680;872,370;874,420;868,370;1852574,000;1;1
17/03/2017;Microsoft;64,910;64,870;65,240;64,680;49077080,000;1;1
17/03/2017;Tesla;52,800;52,300;53,066;52,240;32455090,000;1;1
17/03/2017;XRP;0,006;0,006;0,006;0,006;3442010,000;0;1
16/03/2017;Apple;35,180;35,173;35,255;35,065;76695120,000;1;1
16/03/2017;BTC;1251,330;1187,810;1257,980;1152,440;638568000,000;0;1
16/03/2017;ETH;35,357;46,346;47,170;35,357;454417984,000;0;1
16/03/2017;Facebook;140,200;139,990;140,250;139,730;13604260,000;1;1
16/03/2017;Google;870,530;870,000;872,710;867,520;1103990,000;1;1
16/03/2017;Microsoft;64,750;64,640;64,760;64,300;20638340,000;1;1
16/03/2017;Tesla;52,480;52,410;53,150;51,812;35635900,000;1;1
16/03/2017;XRP;0,006;0,006;0,006;0,006;3860210,000;0;1
15/03/2017;Apple;34,853;35,115;35,188;34,756;102706880,000;1;1
15/03/2017;BTC;1240,160;1249,610;1251,610;1239,750;297804992,000;0;1
15/03/2017;ETH;28,645;35,056;35,056;28,433;170344000,000;0;1
15/03/2017;Facebook;139,290;139,720;140,100;138,490;19315340,000;1;1
15/03/2017;Google;867,940;868,390;869,880;861,295;1331984,000;1;1
15/03/2017;Microsoft;64,550;64,750;64,920;64,250;24819560,000;1;1
15/03/2017;Tesla;51,400;51,146;52,200;50,854;26166825,000;1;1
15/03/2017;XRP;0,006;0,006;0,006;0,006;1376090,000;0;1
14/03/2017;Apple;34,825;34,748;34,913;34,710;61127400,000;1;1
14/03/2017;BTC;1232,160;1240,000;1244,810;1220,720;245306000,000;0;1
14/03/2017;ETH;28,572;28,655;29,933;27,315;101797000,000;0;1
14/03/2017;Facebook;139,460;139,320;139,460;138,520;12935370,000;1;1
14/03/2017;Google;863,750;865,910;867,580;860,130;1059047,000;1;1
14/03/2017;Microsoft;64,530;64,410;64,550;64,150;14280080,000;1;1
14/03/2017;Tesla;49,222;51,600;51,624;49,204;37908595,000;1;1
14/03/2017;XRP;0,006;0,006;0,006;0,006;1358830,000;0;1
13/03/2017;Apple;34,713;34,800;34,858;34,705;68195200,000;1;1
13/03/2017;BTC;1221,780;1231,920;1237,370;1217,030;380276992,000;0;1
13/03/2017;ETH;23,505;28,593;30,604;23,505;255488000,000;0;1
13/03/2017;Facebook;138,710;139,600;139,680;138,673;10949000,000;1;1
13/03/2017;Google;860,830;864,580;867,130;860,820;1165561,000;1;1
13/03/2017;Microsoft;65,010;64,710;65,195;64,570;19558920,000;1;1
13/03/2017;Tesla;48,964;49,234;49,370;48,556;15056400,000;1;1
13/03/2017;XRP;0,006;0,006;0,006;0,006;2561890,000;0;1
12/03/2017;BTC;1176,620;1221,380;1226,980;1175,360;227176000,000;0;1
12/03/2017;ETH;21,465;23,438;23,438;21,379;74628896,000;0;1
12/03/2017;XRP;0,006;0,006;0,006;0,006;1531030,000;0;1
11/03/2017;BTC;1116,320;1175,830;1193,830;1116,320;283320000,000;0;1
11/03/2017;ETH;19,375;21,472;21,588;19,007;69150096,000;0;1
11/03/2017;Microsoft;84,080;84,140;84,540;83,400;17629140,000;1;1
11/03/2017;XRP;0,006;0,006;0,006;0,006;1818590,000;0;1
10/03/2017;Apple;34,813;34,785;34,839;34,660;78315680,000;1;1
10/03/2017;BTC;1189,360;1116,720;1270,470;1077,250;563795968,000;0;1
10/03/2017;ETH;17,741;19,332;19,659;17,677;87506800,000;0;1
10/03/2017;Facebook;138,910;138,790;139,490;138,220;16299220,000;1;1
10/03/2017;Google;862,700;861,405;864,229;857,610;1336523,000;1;1
